room_type,required_car_parking_spaces,special_requests,rate,total_guests,hotel_type,parking,restaurant,pool_and_spa,avg_review,cancelled_last_30_days,advance_reservation_days,board_FB,board_SC,distribution_channel_Direct,distribution_channel_TA/TO,country_POR,country_SPA,market_segment_Complementary,market_segment_Direct,market_segment_Leisure
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.8122723476142337,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.8122723476142337,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.698722552688347,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.698722552688347,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.698722552688347,0,0,0,1,0,1,0,0,1
1,0,0,0.5200926042608831,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7365724843303092,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.8122723476142337,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.8122723476142337,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.8122723476142337,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.8879722108981583,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.8879722108981583,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9068971767191394,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.8122723476142337,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.8122723476142337,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7554974501512903,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.698722552688347,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.8879722108981583,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.8879722108981583,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.698722552688347,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.41182487686163005,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.41182487686163005,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.41182487686163005,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2096966298548377,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2096966298548377,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.41182487686163005,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.41182487686163005,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2096966298548377,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.5821495692504602,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.5821495692504602,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.5821495692504602,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.5821495692504602,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.6767743983553659,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.6767743983553659,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.6767743983553659,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.6767743983553659,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.5821495692504602,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2096966298548377,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2096966298548377,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2096966298548377,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2096966298548377,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2096966298548377,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2096966298548377,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2096966298548377,0,0,0,1,0,1,0,0,1
1,0,0,-0.6523022521929707,-0.3911256378989827,1,0,1,0,1.384782998553706,1,0.5253746717875168,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.698722552688347,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.6230226894044224,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.6230226894044224,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.6230226894044224,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.6230226894044224,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.6230226894044224,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.6230226894044224,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.6767743983553659,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.6767743983553659,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.6767743983553659,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.6767743983553659,0,0,0,1,0,1,0,0,1
1,0,0,-1.21601794330116,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.6767743983553659,0,0,0,1,0,1,0,0,1
1,0,0,-1.3663421275966772,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.5821495692504602,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.5821495692504602,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.5821495692504602,0,0,0,1,0,1,0,0,1
1,0,0,-0.46439702182357423,-0.3911256378989827,1,0,1,0,1.384782998553706,0,0.5821495692504602,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.5851727577624601,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.5851727577624601,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.5851727577624601,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.5851727577624601,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.5851727577624601,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.5851727577624601,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.5851727577624601,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2853964931387623,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2853964931387623,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2853964931387623,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2853964931387623,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.361096356422687,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.228621595675819,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.228621595675819,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.228621595675819,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.228621595675819,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.228621595675819,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.228621595675819,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.228621595675819,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.228621595675819,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.228621595675819,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.228621595675819,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2853964931387623,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2853964931387623,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2853964931387623,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2853964931387623,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.2853964931387623,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.8690472450771771,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.8690472450771771,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.8690472450771771,0,0,0,1,0,1,0,0,1
1,0,0,-0.03847849965294234,-0.3911256378989827,1,0,1,0,1.384782998553706,1,1.7933473817932526,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.4935711171695547,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.0015220058240453,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.0015220058240453,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.0015220058240453,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.0015220058240453,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.0015220058240453,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.0015220058240453,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.0015220058240453,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.0015220058240453,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.0015220058240453,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.0015220058240453,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9636720741820828,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,1.9447471083611017,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.07722186910797,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.096146834928951,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.096146834928951,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.096146834928951,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
1,0,0,-0.8151534518464476,-0.3911256378989827,1,0,1,0,1.384782998553706,0,2.1907716640338566,0,0,0,1,0,1,0,0,1
